dates,ids,names,monthly_listeners,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,playlists_found,feat_track_ids
2024-04-29,62k2sifCiGij6HZx3Z7dTp,selma ström,51252.0,27,190,sleep,2020,2024,11,2,Rise,1mM2GG8G00vA8G5FAXKm8O
2024-04-29,62nJsaKqTjBj5aHPE1RyqZ,charmaine d'avis,333674.0,41,1515,sleep,2019,2022,5,1,Stress Relief,6oL6yOWVL8zJfwg2mlkMag
2024-04-29,63wjVVauFUQ4gBw6QXTT5N,tyler braden,2974858.0,57,106023,"country pop, modern country pop",2017,2024,20,1,Breakout Country,6tWGe6nvXFWT0KhGCXM89q
2024-04-29,66lH4jAE7pqPlOlzUKbwA0,miranda lambert,7162983.0,65,3540961,"contemporary country, country, country dawn, country road",2005,2024,20,1,Breakout Country,4vMI6s3uwWcxcAqVoXkATn
2024-04-29,66wCtsoRnWiSmoHSvXPK5m,hans wolfgang ziegler,34627.0,23,1236,chill guitar,2017,2023,3,2,DayDreamer,26lZ3W0igUyTsLdXVFPcf0
2024-04-29,68KmkJeZGfwe1OUaivBa2L,ateez,3560000.0,69,3856504,"k-pop, k-pop boy group",2019,2024,20,3,Hallyu Boy Bands,"2KoeSRTm9cRulYnkaEyUaP, 5KyOUICJIvO0z71MBdPGiX, 0tYZo2UhV1lrUez5CA0Iyw, 3zmrdOtnOogqLllz26WLZ3, 2KoeSRTm9cRulYnkaEyUaP"
2024-04-29,699OTQXzgjhIYAHMy9RyPD,playboi carti,57052348.0,86,10534776,"atl hip hop, plugg, pluggnb, rage rap, rap",2017,2024,10,1,RapCaviar,"3w0w2T288dec0mgeZZqoNN, 28drn6tQo95MRvO0jQEo5C, 42VsgItocQwOQC3XWZ8JNA"
2024-04-29,6AB8ZGAhAWesb0QZPmQv3o,donna vellema,25482.0,24,480,background music,2019,2023,7,1,Peace,6LQcnAe3uf9lfQ4YhPSHQW
2024-04-29,6AUl0ykLLpvTktob97x9hO,tee grizzley,6971159.0,66,3685090,"detroit hip hop, detroit trap, rap, southern hip hop, trap",2017,2024,20,3,RapCaviar,0gkV6O56gE1siaDAJenaLZ
2024-04-29,6BRxQ8cD3eqnrVj6WKDok8,ella langley,2438813.0,56,68037,modern country pop,2021,2024,10,1,Breakout Country,2h9qRt8R214yJEBfoPAv3B
2024-04-29,6DPYiyq5kWVQS4RGwxzPC7,dr. dre,22394790.0,76,11537048,"g funk, gangster rap, hip hop, rap, west coast rap",1987,2022,13,1,Gold School,"21NA5Zggba7pyACm25h6k4, 2iW8D4Vdy8lrOEBkYEJOzd, 5Tbpp3OLLClPJF8t1DmrFD"
2024-04-29,6HCnsY0Rxi3cg53xreoAIm,emancipator,711262.0,50,390811,"downtempo, livetronica, trip hop",2006,2024,20,2,Atmospheric Calm,7d8UsuThQiOn5WZ5pdv0Ti
2024-04-29,6HaGTQPmzraVmaVxvz6EUc,jung kook,25985976.0,83,14032903,k-pop,2022,2023,20,1,Hallyu Boy Bands,"0rKWJnmo6Q0ovoPOLoLm0t, 3ajU531gR5fW71wqsw4tFX"
2024-04-29,6IKlXZEFOvk9itrP1s0knJ,the red clay strays,4908927.0,62,237472," country , rock , americana ",2019,2023,6,1,Breakout Country,1OG7o5af3ILKrFkp7pvvb0
2024-04-29,6JA76EJW25d9MGVwGCmX1z,evan michael brown,49112.0,26,1562,background music,2019,2022,18,3,Rise,1C2JiKNMjv8FaZlrgwObBJ
2024-04-29,6KPAXAMmjjuL3dlucR4I29,lugar,200236.0,38,316,sleep,2020,2024,12,1,SPA Treatment,"25stZHn22KgYL9roXriBe9, 25stZHn22KgYL9roXriBe9"
2024-04-29,6NwzoAF59ghN7JuBvwHVex,elise magnefold,94442.0,33,2824,background music,2017,2024,12,6,Musical Therapy,"4B3sBWHD5rfWtkXCdYwrFq, 1Nm2fVCwabKAa7iVGsfGWy"
2024-04-29,6NyJIFHAePjHR1pFxwisqz,kurupt,610819.0,58,706587,"g funk, west coast rap",1998,2024,20,6,Gold School,3g1mP8c79KbkWDhED5tyKZ
2024-04-29,6NzM38IkXdbQsQ4qW9CG7z,amil,28163.0,42,37332,hip pop,2000,2020,14,1,Gold School,4LGMSdeKOUoy5Wf75Je0Hl
2024-04-29,6PE8Ppk9H0TScbZEoLD0z1,kaua correia,54225.0,27,430,sleep,2019,2022,5,1,Musical Therapy,7AhaQkDR4GybH4rXn26lhn
2024-04-29,6PXpkuuJT837QGtcdXSMo3,juliana stipe,353919.0,42,382,sleep,2020,2024,9,1,SPA Treatment,2ZHtE6Gdq09hEV4YdKurd5
2024-04-29,6Pu5E98JgFYXOEa7qPFX1p,earthlite,482327.0,48,567,rain,2024,2024,20,8,Atmospheric Calm,1Fah8jgJ9Y6cUxKDfKg4Km
2024-04-29,6QJ5CE7ujPr7oZCURhFZVS,vincent mason,892900.0,51,28591, dance ,2022,2024,12,1,Breakout Country,5ULNiLtUzRZIpbdHz47DkL
2024-04-29,6RHTUrRF63xao58xh9FXYJ,ive,7690764.0,71,3978756,k-pop girl group,2021,2024,18,2,K-Pop ON! (온),1jXkl4Jv3iiX0Maj77witN
2024-04-29,6RR7uINKmGclSu0zHBC7mU,harlan silverman,182123.0,35,1927,sleep,2019,2024,20,1,Musical Therapy,6tJQ2qxNMAk7sPmmXyZWam
2024-04-29,6SKusTjOAPsTZ6kareKQdm,taeyong,2329386.0,60,1316316,k-pop,2017,2024,8,2,K-Pop ON! (온),1JxRZB6gjp3nsn2jUIaXMs
2024-04-29,6T31mMEmlR4YDtVTQtpPyc,antologie,229458.0,38,4190,"background music, focus",2023,2024,20,1,SPA Treatment,3kkLz4ZuCRixpc69DUAO5l
2024-04-29,6U3ybJ9UHNKEdsH7ktGBZ7,jid,25151253.0,74,1710150,"hip hop, pop rap, rap, underground hip hop",2017,2024,20,1,RapCaviar,1udwFobQ1JoOdWPQrp2b6u
2024-04-29,6UGfKivLtHEJnrNdPcZHZh,pearl melendez,296135.0,40,400,sleep,2020,2023,4,1,Stress Relief,1uGy4uNI3SeVUien40Dtzo
2024-04-29,6UbmqUEgjLA6jAcXwbM1Z9,bibi,5564402.0,65,1418643,"k-pop, korean r&b",2021,2024,20,2,K-Pop ON! (온),"5juCu4WFTFRZ2XilopAMTy, 5FJqpWkacWPUrXtJ5waI1j"
2024-04-29,6XZYAWJLL8UIbxAqjKj3cg,sohn,669990.0,44,275406,"indietronica, shimmer pop",2014,2024,20,1,Indie Shuffle,5om9MS3yRKxRrt9FSMBq4w
2024-04-29,6XlYLWQJwJ9W8kmrJWGAXy,midnight diver,41890.0,24,109, ambient ,2021,2023,9,2,Peace,1nu6ryRQROrnR6SGuQvsDf
2024-04-29,6XrReT7PSQUBR0LipHQxMn,bjørg stigbjørnson,178573.0,34,306,sleep,2020,2023,3,3,Atmospheric Calm,7fP6eS6gtTs0xSAE9LvyEq
2024-04-29,6aOdz7c7KzcgQfsfDYETIT,d/s/t/n/c/e,221871.0,38,1747,healing hz,2021,2024,16,2,Ambient Relaxation,"334YKbZcvAR5Yk6FaG9t5d, 2yf19OMz4MKWGBOIBbwa6F"
2024-04-29,6dPxlBjTjehWM4VRwl2bmw,the baby seals,8343.0,13,878,east anglia indie,2017,2024,7,6,Indie Shuffle,2mtsPeNxe9SnEX0Owizdnq
2024-04-29,6evKD5JWJON3qPBJtUEmtY,g-unit,3675969.0,59,2401040,"detroit hip hop, gangster rap, hardcore hip hop, hip hop, nyc rap, pop rap, queens hip hop, rap, southern hip hop",2003,2024,14,3,Gold School,"1dHJETCn2X1R1YwVlMvSza, 4E5IFAXCob6QqZaJMTw5YN, 6QdVBqkKNUqCqercvUHMkP"
2024-04-29,6fEjztEvxaryElFpmmlBQW,modesty plains,196377.0,38,73,healing hz,2021,2024,13,1,SPA Treatment,2s9cI7nUKIzMjzVvRvGZH3
2024-04-29,6gFeBMvafy8NNfpc1L0HTK,nash parker,350332.0,42,32, ambient ,2024,2024,9,1,Rise,5ifrdxWbJe28clmwSGo8sH
2024-04-29,6iVo62B0bdTknRcrktCmak,kai,2616728.0,57,1450968,k-pop,2020,2023,4,6,Hallyu Boy Bands,3WUyu94psXrYV6HZbXgcFA
2024-04-29,6iuLyhiEemtogvz593CVKK,nowun,323567.0,39,1270,lo-fi study,2021,2023,20,1,Atmospheric Calm,2AGNymbWbkZUYTZIAdGb4H
2024-04-29,6kPNTQ474Zvg8bq86OMutw,glowworm,68539.0,27,6480,ambient post-rock,2008,2024,15,1,Atmospheric Calm,2DhT22DtGdRKULjuScdht0
2024-04-29,6kqOxJqJ4r4cIlbYR4GbP4,"oh, the joy.",993532.0,52,6546,sleep,2020,2024,20,1,Rise,5SP4NANOzKAzWDStzliHFk
2024-04-29,6l3HvQ5sa6mXTsMTB19rO5,j. cole,43912620.0,84,23324247,"conscious hip hop, hip hop, north carolina hip hop, rap",2011,2024,20,1,RapCaviar,"1yfKakY4rvI17lk20ekuRA, 7aqfrAY2p9BUSiupwk3svU, 5RMTsrJkrtumtiIZjy7dL6, 2cH8wHImerFokgmhjyhCTU"
2024-04-29,6opBMmpW2ODmI9iPF2btzD,lücy,175401.0,40,51207,"chinese indie, taiwan pop",2021,2024,10,1,Indie Shuffle,7vPtWXSa2qyBNQ5a2p0FsG
2024-04-29,6pnBX8wymywCxqY7FiXEsN,sidney ashenhurst,95575.0,32,232,calming instrumental,2021,2021,1,1,SPA Treatment,50kLwqPp0x4LOl4T7HS9wR
2024-04-29,6ptntg50Xz0ACYkxCIOHz0,yonatan awate,275864.0,39,1247,sleep,2019,2022,5,1,Peace,5GzuDxMuqENSCZ61rb3Zex
2024-04-29,6qxpnaukVayrQn6ViNvu9I,bigxthaplug,13524229.0,75,591812,southern hip hop,2022,2024,20,1,RapCaviar,"1nQaTUDJ7Rc4yOvZmg9Ozr, 7hrFCoyWwKep7qp1lP4oga"
2024-04-29,6rWVhqYY4PMyTdfA48grAa,marcel depuis,26932.0,23,1693,"chill guitar, focus",2017,2023,8,3,DayDreamer,"2NCG0u2NT7KceLxCjseW3A, 2cvTKsArRvSBWid2gRrJxo"
2024-04-29,6rcMboN5jrM7OzqcqIfLwd,carligo,178963.0,37,113,sleep,2021,2023,4,1,SPA Treatment,5HfIHltHzu31DBzxJwoVQg
2024-04-29,6sLmYoTs56uTqmDs3V9c7h,vinnie gianni,51775.0,31,368,instrumental lullaby,2000,2024,18,1,Peace,1apyGj27ZxI2QTEnq9hGNx
2024-04-29,6t5dwOvjZLh3OupwyoT1z4,roger reuse,48236.0,26,450,background music,2019,2022,4,1,Musical Therapy,5QfENz96Rk140fmTccgCPa
2024-04-29,6tPHARSq45lQ8BSALCfkFC,lainey wilson,7701842.0,69,649736,"contemporary country, modern country pop",2016,2024,17,1,Breakout Country,4Ldp4ixS1y6SinsEn44a23
2024-04-29,6udveWUgX4vu75FF0DTrXV,taeyang,4048520.0,59,1365246,"k-pop, korean r&b",2008,2023,15,6,Hallyu Boy Bands,0oJRiblEiQgTg2hRfnacIt
2024-04-29,6vWDO969PvNqNYHIOW5v0m,beyoncé,75088318.0,88,37193121,"pop, r&b",2003,2024,20,1,Breakout Country,"7cPPeSxJ1VNAzUFH3Ms4Tm, 2PmMh2t7jAtN6cqFooA0Xy"
2024-04-29,6vbY3hOaCAhC7VjucswgdS,twista,4549501.0,63,1061462,"chicago rap, dirty south rap, gangster rap, trap",1998,2024,20,14,Gold School,2tOZtdbkAMQASWokLvSlzj
2024-04-29,6vz9kIJB249V5DbMMH0WZA,solvekin,527824.0,45,1601,healing hz,2024,2024,20,10,SPA Treatment,7HTqClPkU89EhgJi2CO3G5
2024-04-29,6xvpfMjWTougrRRtK7iikz,mason ramsey,1481149.0,51,205351,"contemporary country, country",2018,2024,12,6,Breakout Country,6ymafuSC9VWoGRPquZkQKV
2024-04-29,6zLBxLdl60ekBLpawtT63I,cody johnson,9608297.0,72,1236754,"classic texas country, contemporary country, modern country pop",2009,2024,20,2,Breakout Country,"48X5k2vce5rXckgDAnXMsa, 6UoKX6uLJwhsnyTp5k5StP"
2024-04-29,6zoOpIO7PCBlRaOP10TdJc,nite sky,623278.0,49,698,"color noise, healing hz, sleep, white noise",2023,2024,20,8,Atmospheric Calm,"6IlOnQUzJckb3KXqUXAbVt, 6nCdkMcXgi5Dgb4sdwXq77"
2024-04-29,70gP6Ry4Uo0Yx6uzPIdaiJ,bas,9558169.0,67,565891,"queens hip hop, rap, sudanese hip hop, sudanese pop, underground hip hop",2014,2023,20,1,RapCaviar,5RMTsrJkrtumtiIZjy7dL6
2024-04-29,70kkdajctXSbqSMJbQO424,kacey musgraves,25686912.0,76,1393998,"classic texas country, contemporary country, country dawn",2013,2024,20,3,Breakout Country,"58pTPJPBjw1xL9OcLcQczU, 333XFHKsHU0pOocFzBgrJi, 27RDQ0TfxzWMlQFuKrPT11"
2024-04-29,718COspgdWOnwOFpJHRZHS,luke combs,23949063.0,81,10374608,"contemporary country, country",2017,2023,20,1,Breakout Country,1Lo0QY9cvc8sUB2vnIOxDT
2024-04-29,71ZYJKoUfvXPoqzxdrVeH9,garden of sound,31817.0,22,156,healing hz,2021,2024,19,2,Atmospheric Calm,3RlM2UQzdojpM6BzCyY37v
2024-04-29,72Ojcdg0bCLAURS3HTWEDm,thomas erwin,78835.0,31,328," ambient , indie , pop ",2021,2023,20,1,Peace,7xP42oGDgsbySKzKH2750d
2024-04-29,72ScelHE6WamhCvVXl9lp2,leon white,99725.0,33,973,background music,2020,2024,12,4,Peace,0xCCENWuCBpUqk2xqsB4tU
2024-04-29,752MndEnUavC68pPM6NtxB,moments of clarity,749960.0,47,3746,background music,2020,2024,20,1,Musical Therapy,3FqKLJItPFAY2JVEQEzuHg
2024-04-29,75cLQlfceOKJMop2LqS4Fu,michiru aoyama,275344.0,42,8664,"drift, organic ambient",2024,2024,20,8,SPA Treatment,0A58jKPmNtoHlpWusrWRTi
2024-04-29,75dQReiBOHN37fQgWQrIAJ,local natives,2104346.0,55,645374,"chamber pop, indie rock, la indie, modern rock, shimmer pop, stomp and holler",2010,2024,20,1,Indie Shuffle,"6R8Y7KP9l1wmD5TLnXIrDJ, 2tOgEHKrbZ2KekBQGIcFZZ"
2024-04-29,76uaa6flgNHI5elCp0ssBF,toledo rains,92904.0,30,2078,background music,2019,2024,20,1,Rise,"6JVIfxPhQXAyPcA2Ro94HX, 60782fvOOB4v0m9dYT7F8M"
2024-04-29,77qANxC0CCaFtLxLCJfCEM,sara kisha,739364.0,46,305," ambient , soul ",2022,2024,10,3,Stress Relief,1USmlL8Lc4jSClVdvmxQsk
2024-04-29,78YqeIji3mgAS2K1Maca6x,dylan scott,7648073.0,68,1638355,"contemporary country, country road, modern country rock",2017,2024,20,1,Breakout Country,61SRKyox0R9jCzci4JXKBS
2024-04-29,78cI0FrhBVpr9Dq0fN5BZw,artemio li fonti,232408.0,38,1003,background music,2019,2023,13,1,Peace,2X92IuhmBnbF8Wg05rKJLY
2024-04-29,78xUyw6FkVZrRAtziFdtdu,the roots,2916285.0,56,1358364,"conscious hip hop, east coast hip hop, hip hop, philly rap, political hip hop",1995,2021,20,1,Gold School,4pdLZsxq0y5oJDb6Cxlokw
2024-04-29,7AgbNZPRrvTpWjVbbPoUmU,odie leigh,265342.0,40,63967," indie , americana , folk , pop ",2021,2024,18,1,Indie Shuffle,1B6EfeMzx4lgAFHSdlg3qf
2024-04-29,7CHSbRQykU4I2Tv5ebez6r,machine ii,47373.0,26,149,sleep,2020,2024,12,2,SPA Treatment,4KjUpdQieoX0475pPHZBum
2024-04-29,7Ez6lTtSMjMf2YSYpukP1I,dasha,19088640.0,71,112544,alt z,2021,2024,20,1,Breakout Country,4NJqhmkGN042BrvHoMKUrJ
2024-04-29,7FNnA9vBm6EKceENgCGRMb,anitta,31058518.0,78,12369756,"funk pop, funk rj, pagode baiano, pop, pop nacional",2013,2024,20,2,Hallyu Boy Bands,6uTPA1xlcsk6dbchB2dhzl
2024-04-29,7FetIwKD9uIJFiUwdHfq6g,john morgan,909750.0,46,12684,modern country pop,2021,2024,9,1,Breakout Country,3RL5e0b30F6Ly6Z0gvJlcF
2024-04-29,7GYuuWp775MTtjWkK4N5CF,bank,26462.0,16,187, pop ,2024,2024,1,1,Indie Shuffle,26s9aTmkOYRzSAQfNOFJkD
2024-04-29,7GnedB795OhbMbojdC3bzj,sami yusuf,821696.0,52,387239,"azeri traditional, nasheed",2009,2024,20,11,DayDreamer,69hUAO39hrnOvD9vWYwteW
2024-04-29,7H1K6r71caJTKrd0oFLYN2,enormousness,91211.0,28,98,healing hz,2021,2024,5,1,Peace,7KDuavfltk861z14QiGwCJ
2024-04-29,7ITd48RbLVpUfheE7B86o2,the decemberists,824633.0,50,601379,"baroque pop, canadian indie, chamber pop, indie rock, modern folk rock, stomp and holler",2003,2024,20,6,Indie Shuffle,6SES2QGX2umPZpRmsKSs71
2024-04-29,7IfculRW2WXyzNQ8djX8WX,erykah badu,4432751.0,64,2861839,"afrofuturism, alternative r&b, neo soul, r&b",1996,2019,19,5,Gold School,4pdLZsxq0y5oJDb6Cxlokw
2024-04-29,7Lq3yAtwi0Z7zpxEwbQQNZ,viviz,3373938.0,59,574167,"k-pop, k-pop girl group",2022,2023,9,7,K-Pop ON! (온),618OKP1lBkNJL8uZdNSvQE
2024-04-29,7MR5iqnOtuXv9RMMMQbOIl,hormone boys,54080.0,31,33718,taiwan indie,2018,2024,10,5,Indie Shuffle,0Ixs4wUwlHockq5iO3zrLn
2024-04-29,7bXgB6jMjp9ATFy66eO08Z,chris brown,50711475.0,84,21475109,"r&b, rap",2005,2024,20,1,RapCaviar,2oTFuT1tKLHlTJsnBSJJiN
2024-04-29,7bcbShaqKdcyjnmv4Ix8j6,st. vincent,4732239.0,61,850270,"art pop, etherpop, indie rock, indietronica, metropopolis, neo-synthpop",2007,2024,20,3,Indie Shuffle,"6xlagfcOInH0YuFDTtRvt1, 28LRSVfLH4wJN8MRsoyr8z"
2024-04-29,7c0XG5cIJTrrAgEC3ULPiq,ty dolla $ign,46063502.0,83,5199207,"hip hop, pop rap, r&b, southern hip hop, trap, trap soul",2015,2024,20,1,RapCaviar,"3w0w2T288dec0mgeZZqoNN, 5tEaVciE2GnR28aN6W9cLS, 1icgLGTpX2fQXKRe4D7w2b"
2024-04-29,7dEtbCkGOQo1nDl8YweUnL,gerda holmes,96202.0,32,144,sleep,2021,2023,4,1,Ambient Relaxation,7vuiorqf35I6w77KN6SX9v
2024-04-29,7dGJo4pcD2V6oG8kP0tJRR,eminem,67119213.0,87,83371408,"detroit hip hop, hip hop, rap",1999,2023,20,1,Gold School,"0Fv6CfegUbD5Egs0dj8CVB, 2iW8D4Vdy8lrOEBkYEJOzd, 3zXGMmgIygV00eFxyqmbeO"
2024-04-29,7dUgAAemIDlQjATtoc1sPT,institute of noise,555429.0,45,121,"color noise, white noise",2022,2024,10,1,DayDreamer,7qN201S0XYIFbBvl2YETwP
2024-04-29,7dsYrsCwrZat4t33c7RXPe,lihua zhao,213973.0,36,1114,background music,2019,2024,13,3,Peace,1BYHA0Mfycu07N6t8lQnpW
2024-04-29,7eYZSXnQVCODCVmTV8Hk2T,the lemon twigs,298884.0,43,157772,"baroque pop, psychedelic pop",2016,2024,15,2,Indie Shuffle,5ZH5HVHFtxf7opSL8Tvo6r
2024-04-29,7g6rklSRWpUUeX8czkiTqM,glimmolo,45729.0,27,255," ambient , modern ",2021,2023,3,2,Ambient Relaxation,"3WuOYQvrHVAANn735uiw1k, 3WuOYQvrHVAANn735uiw1k"
2024-04-29,7hJcb9fa4alzcOq3EaNPoG,snoop dogg,28851384.0,78,11502977,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",2011,2023,20,22,Gold School,"39QBkWKnap8wRSW4WB9OK0, 0eO8MW9YSTK3CjdaTYKlhF, 5Tbpp3OLLClPJF8t1DmrFD, 3g1mP8c79KbkWDhED5tyKZ"
2024-04-29,7hmFAgrbDEAAIcGan0kxxM,il sognatore,368676.0,41,451,calming instrumental,2019,2024,19,1,Ambient Relaxation,"6MC1ZvviTd531s7EOoZUA7, 3iKdrtQ9e9cLgpWuYLLZCT"
2024-04-29,7jCHPpIZYNW9xezoE6m6Ez,alexander sterling,64309.0,29,123,sleep,2021,2024,4,1,Musical Therapy,1gWYsSqPShi9oTU04dAofI
2024-04-29,7jpxxOSOJX0PCvKXAbQs2I,x-genie,119171.0,33,209,sleep,2020,2024,13,1,Atmospheric Calm,"26hAV8CJvMK58Gdvve3vyx, 4ZyE9TB38tLADzmv1OImVU"
2024-04-29,7jteRLzoo9MVBSeFJYWK1h,gaia rosica,161730.0,36,256,healing hz,2021,2024,7,1,SPA Treatment,15BlDyzMK5LyPeHmjRhoAm
2024-04-29,7kplJl06UmldxLKseURAYi,warren zeiders,6889091.0,67,630658,modern country pop,2021,2024,20,6,Breakout Country,4k0pqjIpfO7WV3eFUTgL9m
2024-04-29,7n2Ycct7Beij7Dj7meI4X0,twice,11449753.0,77,19985646,"k-pop, k-pop girl group, pop",2017,2024,20,9,K-Pop ON! (온),"35dhwUoJNlxrPyEIJkfDnx, 7cIn67LEvk16v6komC8znS"
2024-04-29,7nqOGRxlXj7N2JYbgNEjYH,seventeen,6367185.0,76,11246705,"k-pop, k-pop boy group",2016,2024,20,3,Hallyu Boy Bands,"2UE9XGbAzicJIyo4bB6sqM, 4MTNimMDRyFZv37Thcktwa, 6I2tqFhk8tq69iursYxuxd, 6LnEoRQKMcaFTR5UvaKuBy, 1Rrj7KyS2R6SP9CQMDJW1w, 2UE9XGbAzicJIyo4bB6sqM"
2024-04-29,7ovvjgqrTeuMxbzIykUqDs,pearl & the oysters,148040.0,35,21415,"french psychedelic, gainesville indie",2017,2023,14,1,Indie Shuffle,09ezRBFOwVroGhwKry8SvI
2024-04-29,7qEdobpYOByvjiT4ux4vEq,luby sparks,27122.0,22,13685,"japanese dream pop, japanese shoegaze",2017,2024,19,1,Indie Shuffle,"6vo7lsIDO64i9a4wgh5TbC, 5hxUOg5wlXt8JNGlcC6heR"
2024-04-29,7qG3b048QCHVRO5Pv1T5lw,enrique iglesias,28761766.0,75,10847421,"dance pop, latin pop, mexican pop",1995,2024,20,1,Breakout Country,4vMI6s3uwWcxcAqVoXkATn
2024-04-29,7qZ2onZeQHlYsD6ZoGzCcS,elton baptiste,168773.0,36,478,lo-fi sleep,2022,2024,20,1,Atmospheric Calm,3o4IZzGzihgdK8LcmqU4nl
2024-04-29,7qrEXiLLnWkkYHhadZ1Oij,blondshell,708021.0,46,63035,"bubblegrunge, indie pop",2022,2024,12,1,Indie Shuffle,3NfastUCFxLepBhv7UGSqR
2024-04-29,7trvyUUXmPhi1StCNYHj4e,lowercase noises,101269.0,33,32020,"ambient guitar, ambient post-rock, american post-rock, compositional ambient, instrumental post-rock",2009,2023,20,1,Atmospheric Calm,7d0F63Ynv9ZvPQlJPVZOql
2024-04-29,7vXoDYDNvHHzx4DG7T1cO9,pathos humano,152525.0,36,1034,background music,2019,2024,6,3,Musical Therapy,0ICfYaolLKtzKeRDucQu2u
2024-04-29,7wKJfbyQ8YETfxRRjZv80m,fredrik johansson,53795.0,29,492,chill guitar,2019,2024,14,1,DayDreamer,"52k9R9dNiac9kik66wod1g, 7qOSXapFeF6dMXYZn6r7Jm"
2024-04-29,7x0g29FUOlzLsQrKB0NioF,surrounding life,149630.0,37,1419,"color noise, handpan",2020,2024,12,3,DayDreamer,7pLqzJr6EA7gFm6hAeYxD9
2024-04-29,7xZTozOYTK6YKaxcQxeBdP,drew green,1246318.0,51,54770,modern country pop,2018,2024,17,1,Breakout Country,7LFj4V7izgF22CUGeDo38n
2024-04-30,01XYiBYaoMJcNhPokrg0l0,stayc,2970482.0,59,1810658,"k-pop, k-pop girl group",2020,2024,14,2,K-Folk/Acoustic,"0DZ2mMWPkgDwWBnH6gtsQW, 0y0uzuB1HxljAY2j0tLETp, 4kSDi21MeOoSvpZs6MveI9, 0y0uzuB1HxljAY2j0tLETp"
2024-04-30,02WoRfOhF5nUVpwddshInq,choilb,14070.0,31,7860,k-rap,2014,2023,14,1,Indie Korea (인디 코리아),4pbE7u8JYY1AsbjaxaAGCE
2024-04-30,04L3elxyr0XFua2Ek3domW,sunwoojunga,346573.0,43,115939,"k-indie, korean pop",2006,2023,20,1,v o K a l,"3WhLjQxdRYrI4JjmIEFnPe, 5H14NYlM5sV4FTL2NHzych"
2024-04-30,06JH3wcXkJg7eoxZVMO1UX,t.o.k,668153.0,45,180271,dancehall,2001,2024,20,1,One Love,6ueDnmAamC2RcxY9izQQia
2024-04-30,08J6v4qHZz06ua0qAicWmE,kim sawol,28348.0,42,24579,"k-indie, korean indie folk, korean singer-songwriter",2015,2024,20,1,K-Folk/Acoustic,"1mrS1j5cwaffpXsthTb2Qx, 3IAHKvtU56oGcp2dagV3pS, 4O04LPUW3X7m1R6SKenajy, 7a9JYapvSZ6jYu2TaG7BRU, 6GYfwuyeSLiNIbG8twrg40"
2024-04-30,08PvCOlef4xdOr20jFSTPd,flo milli,16622056.0,72,1045227,viral rap,2020,2024,20,1,RapCaviar,2x2olWuWXpqjoeE4bO1NFS
2024-04-30,09kXLeOXRyfNQMXRaDO4qA,nilüfer yanya,629216.0,45,173390,"art pop, uk alternative pop",2017,2024,20,3,Front Page Indie,2D3oVAd8nHrqJH8UAfvtTT
2024-04-30,09wVtuZNFaYTjO4bDX8fKE,im dai,1344.0,5,652, singer-songwriter ,2018,2024,20,1,Indie Korea (인디 코리아),5k67kGeFPOr0VL23qRs4MO
2024-04-30,0A0FS04o6zMoto8OKPsDwY,yg,9652811.0,69,3239556,"cali rap, hip hop, pop rap, rap, southern hip hop, trap",2012,2024,20,1,RapCaviar,7hBZnHzSqQxBi4KoMoiWfx
2024-04-30,0A2TLDRLEVG2aRIUPSBtNS,chapo,27349.0,28,3869,"swedish drill, swedish trap pop",2022,2024,8,1,100,6A0Wfspn6zvSBOfRYUPWbE
2024-04-30,0Bn7o3z0aT1YUl9PHsPKXq,grand mint band,1480.0,3,284,korean superband,2011,2023,11,3,Indie Korea (인디 코리아),0RUmm8aLGE8zRo9dYarMVn
2024-04-30,0CIwCGmQMqHqiblnZlFia1,stephen marley,1609326.0,58,651732,"reggae, roots reggae",2007,2023,20,3,One Love,"4MAadSz8azCoDgBNX27f0Z, 71FgWYL9m6vSypm6FzUVJv"
2024-04-30,0CmvFWTX9zmMNCUi6fHtAx,the boyz,1401904.0,57,2866351,"k-pop, k-pop boy group",2020,2024,20,1,K-Pop ON! (온),3Tziht6IfkIFSHCwsTFAhr
2024-04-30,0Cp8WN4V8Tu4QJQwCN5Md4,benee,5170385.0,60,788676,"alt z, nz pop",2020,2023,20,2,Alternative Beats,1fURQrd4K4b43ULvwbP9oC
2024-04-30,0FRUZvZNPzM3YJMABJxf2K,wendy,2231398.0,57,915979,"k-pop, korean pop",2015,2024,20,2,v o K a l,"6mavVLsxaa4YcPje9qZKcf, 7EAkXA5TvfYOYE9EzE3mtc, 1zC3wpW5qU7n6KVrBlbAah"
2024-04-30,0GVLMUDDJxgVWTpHcVFA2z,k.vsh,70126.0,30,35272,k-rap,2017,2023,14,5,Indie Korea (인디 코리아),1xZc4SJuQI9e9pES2h2imf
2024-04-30,0I0zS0aiq9JeGMBT45x6d8,greekazo,928915.0,53,100878,"swedish gangsta rap, swedish hip hop, swedish trap pop",2020,2024,20,1,100,"3lq5TnpcGvBz7bMuz4gKBa, 7K913njLEzfHogveu07iLG, 6NcUVQDGyiQhRUFL565cQt"
2024-04-30,0IHg6uUuIes2nxFoT0otpr,rygin king,121740.0,35,155073,"dancehall, jamaican dancehall, traphall",2022,2024,20,1,One Love,5DAHFUtkC8CbksdvwgY2LK
